id,unidade_gestora,gestao,numero,data_emissao,credor,fonte_recurso,programa_trabalho,planointerno,naturezadespesa,empenhado,aliquidar,liquidado,pago,rpinscrito,rpaliquidar,rpliquidado,rppago,informacao_complementar,sistema_origem,links_documento_pagamento,credor_obj_tipo,credor_obj_cnpj_cpf_idgener,credor_obj_nome,contrato_id
10990060,113601,11302,2023NE000321,2023-09-15,01.669.892/0001-80 - PILOTO CARIMBOS COMERCIO E INDUSTRIA LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"2.200,00","0,00","0,00","2.200,00","0,00","0,00","0,00","0,00",11360106000332023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000321,JURIDICA,01.669.892/0001-80,PILOTO CARIMBOS COMERCIO E INDUSTRIA LTDA,222374
11079593,113601,11302,2023NE000332,2023-10-05,47.430.091/0001-69 - TRADUVERSUS SERVICOS DE TRADUCAO LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"822,36","0,00","0,00","822,36","0,00","0,00","0,00","0,00",11360107000352023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000332,JURIDICA,47.430.091/0001-69,TRADUVERSUS SERVICOS DE TRADUCAO LTDA,224315
11191708,113601,11302,2023NE000358,2023-10-31,61.383.493/0001-80 - SOMPO SEGUROS S.A.,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"39.900,00","0,00","0,00","39.900,00","0,00","0,00","0,00","0,00",11360105000092023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000358,JURIDICA,61.383.493/0001-80,SOMPO SEGUROS S.A.,227968
12424782,113601,11302,2024NE000328,2024-09-25,61.383.493/0001-80 - SOMPO SEGUROS S.A.,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"37.966,32","37.966,32","0,00","0,00","0,00","0,00","0,00","0,00",11360105000252023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000328,JURIDICA,61.383.493/0001-80,SOMPO SEGUROS S.A.,227968
11452273,113601,11302,2023NE000406,2023-12-12,61.383.493/0001-80 - SOMPO SEGUROS S.A.,1000000000,,C20004IP014 - OUTROS SERVICOS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"30.100,00","0,00","0,00","30.100,00","0,00","0,00","0,00","0,00",11360105000252023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000406,JURIDICA,61.383.493/0001-80,SOMPO SEGUROS S.A.,227968
11283244,113601,11302,2023NE000367,2023-11-16,14.087.594/0001-24 - MMP CURSOS  CAPACITACAO E TREINAMENTO LTDA,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"2.150,00","0,00","0,00","2.150,00","0,00","0,00","0,00","0,00",11360107000452023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000367,JURIDICA,14.087.594/0001-24,MMP CURSOS  CAPACITACAO E TREINAMENTO LTDA,227971
11299484,113601,11302,2023NE000372,2023-11-17,42.270.181/0001-16 - FUNDACAO CESGRANRIO,1000000000,,100CONCUBSB - CONCURSO IPEA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"500.000,00","500.000,00","0,00","0,00","500.000,00","500.000,00","500.000,00","0,00",11360106000232023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000372,JURIDICA,42.270.181/0001-16,FUNDACAO CESGRANRIO,228113
11299513,113601,11302,2023NE000373,2023-11-17,42.270.181/0001-16 - FUNDACAO CESGRANRIO,1444000000,,100CONCUBSB - CONCURSO IPEA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"500.000,00","500.000,00","0,00","0,00","500.000,00","500.000,00","500.000,00","0,00",11360106000232023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000373,JURIDICA,42.270.181/0001-16,FUNDACAO CESGRANRIO,228113
11661689,113601,11302,2024NE000107,2024-02-06,42.270.181/0001-16 - FUNDACAO CESGRANRIO,1000000000,,100CONCUBSB - CONCURSO IPEA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.700.000,00","0,00","0,00","1.700.000,00","0,00","0,00","0,00","0,00",11360106000272023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000107,JURIDICA,42.270.181/0001-16,FUNDACAO CESGRANRIO,228113
10635664,113601,11302,2023NE000273,2023-06-21,00.404.277/0001-80 - SOCIEDADE BRASILEIRA DE ECONOMIA ADMINISTRACAO E SOCIOLOGIA RURAL,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"300,00","0,00","0,00","300,00","0,00","0,00","0,00","0,00",11360107000202023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000273,JURIDICA,00.404.277/0001-80,SOCIEDADE BRASILEIRA DE ECONOMIA ADMINISTRACAO E SOCIOLOGIA RURAL,228522
11156648,113601,11302,2023NE000348,2023-10-24,07.738.473/0001-30 - ASSOCIACAO BRASILEIRA DE ESTUDOS REGIONAIS E URBANOS - ABER,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.000,00","0,00","0,00","1.000,00","0,00","0,00","0,00","0,00",11360107000382023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000348,JURIDICA,07.738.473/0001-30,ASSOCIACAO BRASILEIRA DE ESTUDOS REGIONAIS E URBANOS - ABER,228829
11368345,113601,11302,2023NE000391,2023-12-01,21.547.011/0001-66 - ALLTECH - SOLUCOES EM TECNOLOGIA LTDA,1444000000,,100INFBRASI - INFORMATICA,449040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"309.100,00","309.100,00","0,00","0,00","309.100,00","0,00","0,00","309.100,00",11360105000132023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000391,JURIDICA,21.547.011/0001-66,ALLTECH - SOLUCOES EM TECNOLOGIA LTDA,232009
11289250,113601,11302,2023NE000370,2023-11-17,21.000.322/0001-00 - PRIORI TREINAMENTO E APERFEICOAMENTO LTDA,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.397,00","0,00","0,00","3.397,00","0,00","0,00","0,00","0,00",11360107901502023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000370,JURIDICA,21.000.322/0001-00,PRIORI TREINAMENTO E APERFEICOAMENTO LTDA,232219
12379305,113601,11302,2024NE000309,2024-09-13,22.154.828/0001-37 - LOCTRAD LOCACAO E COMERCIO DE EQUIPAMENTOS DA CONSTRUCAO LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"16.207,90","0,00","0,00","16.207,90","0,00","0,00","0,00","0,00",11360105000282023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000309,JURIDICA,22.154.828/0001-37,LOCTRAD LOCACAO E COMERCIO DE EQUIPAMENTOS DA CONSTRUCAO LTDA,232298
11323687,113601,11302,2023NE000386,2023-11-24,22.154.828/0001-37 - LOCTRAD LOCACAO E COMERCIO DE EQUIPAMENTOS DA CONSTRUCAO LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"65.000,00","65.000,00","0,00","0,00","65.000,00","65.000,00","65.000,00","0,00",11360105000102023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000386,JURIDICA,22.154.828/0001-37,LOCTRAD LOCACAO E COMERCIO DE EQUIPAMENTOS DA CONSTRUCAO LTDA,232298
11332541,113601,11302,2023NE000387,2023-11-27,04.496.615/0001-01 - TECHNOCOPY SERVICE LTDA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"69.152,16","69.152,16","0,00","0,00","69.152,16","9.874,59","9.874,59","59.277,57",11360105000122023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000387,JURIDICA,04.496.615/0001-01,TECHNOCOPY SERVICE LTDA,232303
11400275,113601,11302,2023ne000389,2023-11-27,00.109.942/0001-02 - ASSOCIACAO DOS BIBLIOTECARIOS DO DISTRITO FEDERAL,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00",11360107901532023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023ne000389,JURIDICA,00.109.942/0001-02,ASSOCIACAO DOS BIBLIOTECARIOS DO DISTRITO FEDERAL,232334
11283188,113601,11302,2023NE000365,2023-11-16,52.534.113/0001-70 - NEXATECH INFORMATICA E SERVICOS LTDA,1000000000,,100INFBRASI - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"2.789,66","0,00","0,00","2.789,66","0,00","0,00","0,00","0,00",11360106000192023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000365,JURIDICA,52.534.113/0001-70,NEXATECH INFORMATICA E SERVICOS LTDA,232558
11369403,113601,11302,2023NE000392,2023-12-01,09.162.855/0005-17 - PTLS SERVICOS DE TECNOLOGIA E ASSESSORIA TECNICA LTDA,1000000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"32.000,00","32.000,00","0,00","0,00","32.000,00","576,00","576,00","31.424,00",11360106000212023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000392,JURIDICA,09.162.855/0005-17,PTLS SERVICOS DE TECNOLOGIA E ASSESSORIA TECNICA LTDA,232845
11414133,113601,11302,2023NE000397,2023-12-07,01.181.242/0003-53 - COMPWIRE INFORMATICA LTDA,1444A002K5,,M6414110006 - TED - IPEA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"1.986.012,00","1.986.012,00","0,00","0,00","1.986.012,00","1.986.012,00","1.986.012,00","0,00",11360105000142023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000397,JURIDICA,01.181.242/0003-53,COMPWIRE INFORMATICA LTDA,234203
11310457,113601,11302,2023NE000381,2023-11-22,61.600.839/0001-55 - CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"6.091,20","6.091,20","0,00","0,00","6.091,20","6.091,20","6.091,20","0,00",11360106000202023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000381,JURIDICA,61.600.839/0001-55,CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E,234357
11924853,113601,11302,2024NE000215,2024-05-13,61.600.839/0001-55 - CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"3.134,70","3.134,70","0,00","0,00","0,00","0,00","0,00","0,00",11360106000242023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000215,JURIDICA,61.600.839/0001-55,CENTRO DE INTEGRACAO EMPRESA ESCOLA CIE E,234357
11415638,113601,11302,2023NE000398,2023-12-07,21.000.322/0001-00 - PRIORI TREINAMENTO E APERFEICOAMENTO LTDA,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"1.897,00","0,00","0,00","1.897,00","0,00","0,00","0,00","0,00",11360107901552023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000398,JURIDICA,21.000.322/0001-00,PRIORI TREINAMENTO E APERFEICOAMENTO LTDA,234899
11441358,113601,11302,2023NE000405,2023-12-11,02.390.594/0001-10 - SAN INTERNET BRASIL LTDA,1444000000,,100INFBRASI - INFORMATICA,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"549,90","549,90","0,00","0,00","549,90","0,00","0,00","549,90",11360106901522023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000405,JURIDICA,02.390.594/0001-10,SAN INTERNET BRASIL LTDA,235602
11224377,113601,11302,2023NE000361,2023-10-31,036.694.349-92 - DAIANE MANTOANELLI,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339036 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA,"741,28","0,00","0,00","741,28","0,00","0,00","0,00","0,00",11360107000432023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000361,FISICA,036.694.349-92,DAIANE MANTOANELLI,237458
11224358,113601,11302,2023NE000360,2023-10-31,036.735.341-57 - PEDRO LUCAS COSTA E LOPES DE LIMA,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339036 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA,"741,28","0,00","0,00","741,28","0,00","0,00","0,00","0,00",11360107000402023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000360,FISICA,036.735.341-57,PEDRO LUCAS COSTA E LOPES DE LIMA,237464
11486896,113601,11302,2023NE000418,2023-12-21,32.608.126/0001-30 - JOANA BRAGA SANTOS 69644152115,1444000000,,150CAPBRASI - CAPACITACAO,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"6.000,00","0,00","0,00","6.000,00","0,00","0,00","0,00","0,00",11360107901582023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000418,JURIDICA,32.608.126/0001-30,JOANA BRAGA SANTOS 69644152115,238338
11503885,113601,11302,2023NE000424,2023-12-26,03.619.767/0005-15 - TORINO INFORMATICA LTDA..,1444000000,,100INFBRASI - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"259.200,00","259.200,00","0,00","0,00","259.200,00","0,00","0,00","259.200,00",04000105000972023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000424,JURIDICA,03.619.767/0005-15,TORINO INFORMATICA LTDA..,241449
11503922,113601,11302,2023NE000425,2023-12-26,03.619.767/0005-15 - TORINO INFORMATICA LTDA..,1000000000,,100INFBRASI - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"2.400,00","2.400,00","0,00","0,00","2.400,00","0,00","0,00","2.400,00",04000105000972023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000425,JURIDICA,03.619.767/0005-15,TORINO INFORMATICA LTDA..,241449
11503505,113601,11302,2023NE000422,2023-12-26,72.381.189/0010-01 - DELL COMPUTADORES DO BRASIL LTDA,1000000000,,100INFBRASI - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"707.861,00","707.861,00","0,00","0,00","707.861,00","0,00","0,00","707.861,00",04000105000972023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000422,JURIDICA,72.381.189/0010-01,DELL COMPUTADORES DO BRASIL LTDA,241943
11503719,113601,11302,2023NE000423,2023-12-26,72.381.189/0010-01 - DELL COMPUTADORES DO BRASIL LTDA,1444000000,,100INFBRASI - INFORMATICA,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"52.305,00","52.305,00","0,00","0,00","52.305,00","52.305,00","52.305,00","0,00",04000105000972023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000423,JURIDICA,72.381.189/0010-01,DELL COMPUTADORES DO BRASIL LTDA,241943
11224397,113601,11302,2023NE000362,2023-10-31,088.201.319-00 - MARIANA PEREIRA TORQUATO,1444000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339036 - OUTROS SERVICOS DE TERCEIROS - PESSOA FISICA,"741,28","0,00","0,00","741,28","0,00","0,00","0,00","0,00",11360107000412023 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022023NE000362,FISICA,088.201.319-00,MARIANA PEREIRA TORQUATO,242027
11832172,113601,11302,2024NE000151,2024-04-09,17.615.848/0001-28 - TEIXEIRA IMPRESSAO DIGITAL E SOLUCOES GRAFICAS LTDA,1000000000,,100DINTE - DINTE - DESPESAS ADMINISTRATIVA,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"56.665,00","0,00","0,00","56.665,00","0,00","0,00","0,00","0,00",11360105900042024 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000151,JURIDICA,17.615.848/0001-28,TEIXEIRA IMPRESSAO DIGITAL E SOLUCOES GRAFICAS LTDA,262666
11876158,113601,11302,2024NE000163,2024-04-24,05.457.572/0001-18 - GD - GESTAO & DESENVOLVIMENTO EMPRESARIAL LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339035 - SERVICOS DE CONSULTORIA,"880.000,00","661.320,00","12.474,00","206.206,00","0,00","0,00","0,00","0,00",11360103900012024 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000163,JURIDICA,05.457.572/0001-18,GD - GESTAO & DESENVOLVIMENTO EMPRESARIAL LTDA,264504
11895040,113601,11302,2024NE000209,2024-04-30,04.198.254/0001-17 - MCR SISTEMAS E CONSULTORIA LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339040 - SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ,"29.874,00","0,00","0,00","29.874,00","0,00","0,00","0,00","0,00",11360106900032024 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000209,JURIDICA,04.198.254/0001-17,MCR SISTEMAS E CONSULTORIA LTDA,266791
11889364,113601,11302,2024NE000178,2024-04-29,48.494.190/0001-77 - QUANTUM TECH & SOLARIS BRAZIL LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339030 - MATERIAL DE CONSUMO,"17.630,00","0,00","0,00","17.630,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000178,JURIDICA,48.494.190/0001-77,QUANTUM TECH & SOLARIS BRAZIL LTDA,266797
11889400,113601,11302,2024NE000179,2024-04-29,48.494.190/0001-77 - QUANTUM TECH & SOLARIS BRAZIL LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"2.431,00","0,00","0,00","2.431,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000179,JURIDICA,48.494.190/0001-77,QUANTUM TECH & SOLARIS BRAZIL LTDA,266839
11889467,113601,11302,2024NE000180,2024-04-29,23.879.002/0001-06 - DISAC COMERCIAL E SERVICOS LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"8.702,32","0,00","0,00","8.702,32","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000180,JURIDICA,23.879.002/0001-06,DISAC COMERCIAL E SERVICOS LTDA,266842
11889509,113601,11302,2024NE000181,2024-04-29,24.113.871/0001-80 - G B LEITE COMERCIO E MERCEARIA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339030 - MATERIAL DE CONSUMO,"566,00","0,00","0,00","566,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000181,JURIDICA,24.113.871/0001-80,G B LEITE COMERCIO E MERCEARIA,266848
11889525,113601,11302,2024NE000182,2024-04-29,24.113.871/0001-80 - G B LEITE COMERCIO E MERCEARIA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"416,03","0,00","0,00","416,03","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000182,JURIDICA,24.113.871/0001-80,G B LEITE COMERCIO E MERCEARIA,266867
12277770,113601,11302,2024NE000287,2024-08-15,39.238.565/0001-47 - ENCOM ENERGIA SERVICES LTDA,1000000000,,C20004IP014 - OUTROS SERVICOS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"38.399,99","24.802,77","0,00","13.597,22","0,00","0,00","0,00","0,00",11360105000042024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000287,JURIDICA,39.238.565/0001-47,ENCOM ENERGIA SERVICES LTDA,267172
11882146,113601,11302,2024NE000176,2024-04-25,39.238.565/0001-47 - ENCOM ENERGIA SERVICES LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"51.200,00","37.601,96","0,00","13.598,04","0,00","0,00","0,00","0,00",11360105900132024 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000176,JURIDICA,39.238.565/0001-47,ENCOM ENERGIA SERVICES LTDA,267172
11889803,113601,11302,2024NE000192,2024-04-29,34.354.190/0001-67 - PUBLIC SHOP ELETRO ELETRONICOS LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"10.174,32","0,00","0,00","10.174,32","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000192,JURIDICA,34.354.190/0001-67,PUBLIC SHOP ELETRO ELETRONICOS LTDA,267181
11889596,113601,11302,2024NE000184,2024-04-29,32.853.578/0001-87 - 32.853.578 DANIELLE SCHMID BRIGIDO,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"1.350,00","0,00","0,00","1.350,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000184,JURIDICA,32.853.578/0001-87,32.853.578 DANIELLE SCHMID BRIGIDO,267192
11889634,113601,11302,2024NE000185,2024-04-29,25.095.248/0001-04 - AMPLIE ASSESSORIA EM LICITACOES LTDA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,449052 - EQUIPAMENTOS E MATERIAL PERMANENTE,"9.840,60","0,00","0,00","9.840,60","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000185,JURIDICA,25.095.248/0001-04,AMPLIE ASSESSORIA EM LICITACOES LTDA,267213
11882379,113601,11302,2024NE000177,2024-04-25,10.629.386/0001-59 - OVER ELEVADORES LTDA,1000000000,,100ADMNIBSB - ADMINISTRACAO DA UNIDADE,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"12.250,00","3.562,50","0,00","8.687,50","0,00","0,00","0,00","0,00",11360106900222024 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000177,JURIDICA,10.629.386/0001-59,OVER ELEVADORES LTDA,267215
12063127,113601,11302,2024NE000238,2024-06-20,10.629.386/0001-59 - OVER ELEVADORES LTDA,1000000000,,C20004IP014 - OUTROS SERVICOS,339039 - OUTROS SERVICOS DE TERCEIROS - PESSOA JURIDICA,"10.000,00","1.312,50","0,00","8.687,50","0,00","0,00","0,00","0,00",11360106000062024 - UASG MINUTA: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000238,JURIDICA,10.629.386/0001-59,OVER ELEVADORES LTDA,267215
11889590,113601,11302,2024NE000183,2024-04-29,32.853.578/0001-87 - 32.853.578 DANIELLE SCHMID BRIGIDO,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339030 - MATERIAL DE CONSUMO,"29,00","0,00","0,00","29,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000183,JURIDICA,32.853.578/0001-87,32.853.578 DANIELLE SCHMID BRIGIDO,267525
11889672,113601,11302,2024NE000186,2024-04-29,42.712.119/0001-37 - 42.712.119 ERNESTO SANTOS DA COSTA,1000000000,,100CGDTI - CGDTI - DESPESAS ADMINISTRATIVAS,339030 - MATERIAL DE CONSUMO,"560,00","0,00","0,00","560,00","0,00","0,00","0,00","0,00",11360105000112023 - UASG Minuta: 113601,COMPRASNET CONTRATOS,https://sta.api.gov.br/api/ordembancaria/empenho/113601113022024NE000186,JURIDICA,42.712.119/0001-37,42.712.119 ERNESTO SANTOS DA COSTA,267548
